INFO:root:Establishing Channel
INFO:pika.adapters.blocking_connection:Created channel=1
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
INFO:root:Writing to csv
